id,best_players,min_players,max_playtime,weight
91430,5.0,2,20,1.2667
27719,2.0,2,60,2.0476
7774,2.0,2,180,3.1481
338896,1.0,1,3,2
174646,4.0,1,150,2
142829,2.0,1,60,2.3333
113656,2.0,2,15,1.6667
227326,2.0,1,45,4
164760,6.0,2,15,1.4667
216630,2.0,1,30,3.2857
239262,2.0,2,0,3
265304,2.0,2,90,3.25
1066,6.0,2,120,2.75
215455,4.0,3,30,1.5
8,4.0,2,120,2.4
2087,5.0,3,45,1.4643
36788,5.0,2,30,1.4
234510,8.0,6,60,2.6667
102219,2.0,2,15,1
228526,4.0,3,45,2.1667
158122,4.0,2,30,2.4444
145553,3.0,1,90,3.1667
209714,4.0,2,60,2
313471,2.0,2,30,1.4
26697,2.0,2,180,2.5
274566,4.0,3,180,3
2902,3.0,2,45,2.75
6380,2.0,2,20,2.4
93895,2.0,2,45,2.6923
183361,6.0,3,25,1.75
5277,2.0,2,180,2.7692
238136,2.0,1,30,2
10676,2.0,2,60,2.6957
349805,1.0,1,45,1.7143
15049,3.0,3,0,3.3333
39565,4.0,2,15,1.6
250822,1.0,1,45,2.6667
19145,2.0,2,120,3.1429
320881,1.0,1,60,2.5
1404,2.0,4,45,1.2
42748,3.0,2,180,4.4
118559,2.0,2,120,2.0556
125634,1.0,1,60,2.2
474,4.0,4,180,2.871
252484,4.0,1,45,2
348425,1.0,1,540,3
190,4.0,3,30,1.6875
221198,2.0,2,50,1.5
307191,1.0,1,120,3
149927,2.0,2,45,2
231876,4.0,3,70,2.6667
20253,2.0,2,20,2.0833
257415,1.0,1,45,2
12252,2.0,2,120,3.9
2879,4.0,2,45,1.2593
24051,2.0,2,60,2.4074
12604,3.0,1,90,1.3333
124000,7.0,4,30,2.1875
255680,3.0,2,45,2
10884,2.0,1,90,3.1
303263,4.0,1,90,2.9167
155822,2.0,2,15,1
13224,1.0,2,240,2.8387
180050,1.0,1,0,2
5058,2.0,2,300,3.7857
66851,4.0,2,60,1.4706
245456,1.0,1,240,2.5
9200,4.0,2,60,1.9655
4375,4.0,2,60,2.5135
217581,4.0,2,45,1.3
172166,4.0,2,30,1.8571
56690,2.0,2,30,1.6667
19074,4.0,3,60,2.4638
270227,4.0,2,20,1.6
212378,3.0,2,35,2
122701,4.0,1,30,2.2778
9619,6.0,4,30,2.1
6112,4.0,2,10,1
184802,1.0,1,90,3.1667
118177,3.0,1,20,1.8182
9961,2.0,2,120,2.8889
343121,1.0,1,20,1
115976,2.0,2,20,1.9091
2412,2.0,2,45,1.8571
132407,3.0,2,30,2
297661,4.0,2,35,1.8333
11706,2.0,2,30,1.8438
245371,3.0,2,120,3.3636
9870,2.0,2,120,2.7857
161886,4.0,3,150,3.5
197946,4.0,2,90,2.75
3568,,2,90,1.9091
577,6.0,4,90,1.9048
114784,5.0,2,120,3.6
290872,2.0,2,180,3.25
180387,1.0,1,10,1.2222
195163,4.0,3,30,1.5
268543,4.0,2,50,1.25
944,5.0,2,60,1.5405
260644,4.0,2,60,2
257395,6.0,3,90,2
99770,4.0,3,45,2.64
3965,2.0,2,60,2.2143
343387,2.0,1,60,1.6667
25462,2.0,2,20,1.9
344295,1.0,1,30,1.5
230731,3.0,2,60,1.2857
104553,2.0,2,25,2.8
164147,4.0,2,90,2.3333
14451,11.0,2,180,4.3333
298528,2.0,2,45,3.75
16142,5.0,2,30,1.1364
1243,6.0,3,30,1
703,2.0,2,120,3.1667
18297,6.0,3,30,1.8205
178349,4.0,2,130,2.6667
95756,6.0,2,30,1
81826,1.0,1,60,1.7857
6037,2.0,2,180,2.5294
160950,,0,0,1
3807,1.0,1,90,2.3333
9867,2.0,2,45,2.4118
56886,2.0,2,60,3
42101,1.0,1,45,2.6364
247963,4.0,3,60,2
285234,2.0,2,15,1.3333
6045,2.0,2,180,2.5
142205,2.0,2,0,2.25
21149,3.0,2,1800,4.5
2249,4.0,2,60,1.3333
36661,5.0,3,90,3.1923
228101,4.0,3,10,1
2121,5.0,1,240,3.0526
299248,1.0,1,180,2.125
30706,3.0,2,30,1.1429
4914,2.0,2,30,2.6087
9356,2.0,2,360,4
188051,5.0,2,20,0
221661,8.0,4,25,1.5
2775,2.0,2,150,2.75
173269,2.0,2,120,2.6
220258,4.0,2,25,2
18963,2.0,2,45,1.3051
342071,3.0,2,90,1.1667
24028,4.0,2,30,1.3415
43136,3.0,2,10,1.1379
88950,3.0,2,60,2.2667
256381,4.0,2,30,1.6667
197377,2.0,1,180,4.1429
276086,3.0,1,90,2.5455
340722,3.0,2,0,1
204680,2.0,2,120,3
38578,4.0,2,6000,3.85
40251,2.0,2,60,2.3
2199,1.0,1,45,1.7826
2918,2.0,2,120,2.625
355276,3.0,2,180,2.3333
3749,2.0,2,20,1.2667
265771,4.0,1,60,1.5
189663,1.0,1,0,1.8
9104,2.0,2,360,3.9333
177245,4.0,2,30,1.5
11694,2.0,2,30,2.6471
168882,4.0,2,45,1.875
5953,3.0,2,30,1.087
4020,2.0,2,120,2.5909
188465,4.0,2,30,1.3846
768,3.0,2,60,2.8
126404,4.0,2,60,2.2857
2226,4.0,3,90,2
268962,2.0,2,45,1.1667
243704,4.0,2,60,1.8571
170195,4.0,3,15,2
248072,4.0,1,90,2
159160,2.0,2,120,3
63951,2.0,2,180,2.5385
4651,2.0,2,120,2.3621
182064,2.0,2,20,1.9
233590,4.0,2,120,3.1
291855,4.0,1,90,1.7143
5065,2.0,2,20,1.0769
20233,4.0,2,45,2
192023,2.0,2,240,3
15000,5.0,2,10,1.1111
170922,5.0,2,30,1.8
5479,2.0,2,360,3
314461,2.0,2,720,2.8333
220443,2.0,2,30,1.8333
238407,4.0,2,30,1.5
6399,2.0,1,90,1.9091
1317,4.0,3,30,1.4286
221977,4.0,2,40,1.6
26747,3.0,2,30,1.7586
50764,2.0,1,60,2.5
252579,1.0,1,60,2
30246,5.0,3,120,2.5556
179929,2.0,2,15,1.0909
237798,1.0,1,0,3
12699,2.0,2,0,3.6667
185344,2.0,2,30,2
161290,2.0,2,60,2.125
343900,2.0,1,20,2.3333
351155,4.0,2,0,1
289939,3.0,2,20,2
314397,4.0,2,30,1
347161,2.0,2,120,3.5
294,4.0,2,90,2.6667
312626,2.0,2,120,3.8333
83,2.0,2,180,2.8519
39331,1.0,1,45,2.2
32150,2.0,1,60,2.6
201281,4.0,2,240,2
170344,4.0,2,60,2.7143
193121,4.0,2,60,2
351038,2.0,2,60,2
43332,2.0,2,45,2
8737,2.0,2,120,2.4
288572,2.0,2,10000,3.8333
291155,2.0,1,300,3.75
236108,2.0,2,15,1.75
261666,1.0,1,90,3
254135,4.0,2,45,2
63161,2.0,1,30,2.75
340420,6.0,2,15,1
298173,6.0,2,5,1
244502,1.0,1,0,1.5
261490,2.0,2,15,1
129735,4.0,2,15,1
138589,2.0,2,90,2.8889
1804,4.0,4,45,1.5
54457,2.0,1,120,1.7692
204577,3.0,3,45,2
5296,2.0,2,120,2.1864
183780,1.0,1,420,2.9091
194387,1.0,1,20,1.75
274735,10.0,1,8,1.2222
44338,4.0,3,30,1.8462
7840,2.0,2,600,2.5
298171,6.0,2,5,1
256569,2.0,2,15,1.4
323784,7.0,2,60,1.5
1501,5.0,3,60,1.449
18056,3.0,2,30,1.6
1773,2.0,1,90,2.1
81691,2.0,2,20,2.4
63052,10.0,2,25,1.1111
17075,4.0,2,10,1.4444
3901,2.0,1,360,2.6429
290,5.0,2,20,1.1882
342638,4.0,2,30,2
206798,3.0,2,90,2.8571
35219,2.0,2,120,3.4286
232166,,2,0,2.6667
237638,4.0,1,120,2.8
15156,2.0,2,20,1.2444
284,5.0,2,240,3.4545
205419,5.0,2,0,2.5
143255,2.0,1,15,2
6918,2.0,2,120,2.3636
292901,3.0,2,120,3.125
186435,4.0,1,120,2.8889
148000,3.0,3,45,2.5
140865,2.0,2,15,1.093
251083,5.0,3,45,2
149621,3.0,3,15,1.7273
9858,2.0,1,360,4.0909
25453,2.0,2,30,1.6154
15957,2.0,2,5,1.8571
14036,4.0,2,60,1.5
581,2.0,2,90,2.6818
18881,4.0,2,5,1.1333
237106,1.0,1,45,2.7778
300882,2.0,2,40,1.5
2088,3.0,2,90,1.8235
136606,4.0,2,0,3.25
236803,2.0,2,60,2
32469,5.0,3,30,1.1852
262899,4.0,2,20,1.3333
136229,2.0,2,30,2.9091
331685,5.0,3,45,1.75
163798,5.0,2,90,2.1667
10829,3.0,2,1800,3.4583
217554,3.0,2,15,1.3333
182801,4.0,2,90,2.1429
123370,4.0,2,20,1.2069
193697,2.0,2,0,2.2
246263,3.0,2,40,1.6667
8328,2.0,2,120,2.2857
6980,2.0,2,30,1.4737
122327,2.0,2,30,1.5789
1300,3.0,2,90,2.2424
484,2.0,2,60,2.2642
1898,4.0,2,60,2.1
42255,2.0,1,240,2.6667
294463,2.0,1,240,2.75
152115,2.0,2,15,2
130229,5.0,2,30,1.5
38680,4.0,2,15,1
343696,7.0,4,40,2
15269,12.0,2,45,1
117707,3.0,2,30,1.2222
276431,6.0,5,0,1
283466,4.0,1,20,1.4
309545,1.0,1,1,1.7143
20829,3.0,2,60,1.7727
175230,1.0,1,0,2.3333
278989,4.0,2,30,1.75
201812,1.0,1,90,2.6
9504,2.0,2,120,3
345868,4.0,2,120,3.625
355876,4.0,1,30,2
5830,2.0,2,360,4
179794,5.0,2,10,1.1
63868,2.0,2,120,3
85563,2.0,2,30,2
108341,3.0,3,50,2
234846,5.0,2,30,1.3333
171775,2.0,1,45,2
189154,1.0,1,60,2.75
240776,2.0,1,120,1.75
329669,2.0,2,20,1.3333
25,4.0,2,200,3.2
286063,2.0,1,1000,2
170430,4.0,3,30,1.2353
247294,4.0,1,45,2.625
679,4.0,1,60,1.8824
31378,2.0,2,240,3.1429
111999,2.0,2,20,1.4
291066,1.0,1,240,2.6667
327778,5.0,2,30,1.1429
302965,2.0,2,30,2
129307,1.0,1,30,1.8571
272636,4.0,2,0,1
5988,1.0,1,60,3.2222
163255,1.0,1,60,2.5
266968,2.0,2,120,2.3333
24230,2.0,2,30,2
41123,3.0,2,20,1.0714
208887,2.0,2,0,3.25
225303,8.0,7,180,0
254415,2.0,1,90,2
179548,5.0,3,45,1.25
114504,2.0,2,60,2.6667
606,2.0,2,5,1.1562
155314,6.0,3,50,1.25
177053,4.0,2,45,2
84913,2.0,2,25,1.4
325409,4.0,2,40,1.5
301085,4.0,1,20,1.5556
10262,2.0,2,90,2.7059
305865,2.0,2,60,2
244716,3.0,2,30,1
262141,1.0,1,45,1.8
226506,2.0,1,0,1.8
3590,6.0,2,60,1.75
5023,2.0,2,240,3.2308
25687,4.0,1,35,2.7692
94615,2.0,1,90,2.1818
309698,27.0,1,20,2
264797,4.0,2,20,1
4011,2.0,2,180,2.6
246568,2.0,1,180,0
3162,2.0,2,90,1.9286
225274,3.0,1,90,2.7
25344,4.0,3,180,3.8
169368,3.0,1,30,1
211533,4.0,2,30,1.2727
143323,4.0,2,10,1.6
383,6.0,3,60,1.8
304042,2.0,2,20,3.5
16149,4.0,2,20,1.7692
38204,1.0,1,60,1.9091
5279,2.0,2,240,3.9091
217447,4.0,2,20,1.4
5997,2.0,2,300,3.1875
3627,2.0,2,120,2.25
291008,8.0,3,15,1.3333
232827,4.0,2,70,2.875
3860,2.0,2,45,2.1538
145390,2.0,2,360,2.8333
196676,1.0,1,720,3.2
195547,2.0,2,180,2.8
20122,3.0,2,15,1.1739
101118,2.0,2,210,2.3
354258,3.0,1,20,2
119265,5.0,3,60,1.7059
145470,6.0,3,45,1.5
217619,4.0,2,30,1
132251,4.0,2,20,1.4043
239847,2.0,2,30,2
70767,2.0,1,30,2.0769
253319,4.0,3,90,3
10269,2.0,2,120,2.9048
210292,2.0,2,120,2
55835,4.0,2,20,1.04
332229,3.0,1,90,2
62809,4.0,2,45,2.1538
4816,4.0,2,45,1.9792
178335,4.0,2,20,2
77034,6.0,3,20,1.1176
307161,1.0,1,240,2.5
248909,4.0,2,15,1.25
266936,4.0,3,60,1.6667
35003,4.0,2,30,2.3077
300944,4.0,2,120,3.1429
211808,3.0,2,45,2
125368,4.0,2,10,1.0625
643,2.0,2,90,2.2
254427,3.0,2,40,1
308529,6.0,3,90,1
11978,2.0,2,360,3.0769
3070,2.0,2,360,3.0455
4343,2.0,2,240,3.4286
255381,2.0,1,420,3.2
284949,4.0,3,90,3.6667
281198,1.0,1,120,3.75
164590,5.0,1,25,1.5
183360,4.0,2,60,2
285183,7.0,4,25,1
316655,2.0,2,120,4
292971,4.0,2,60,3
108012,6.0,3,30,2
72083,4.0,2,60,2.8571
31586,4.0,2,60,2.1333
187785,5.0,2,180,3.2857
30102,4.0,2,45,2
114871,2.0,2,10,1.8387
2457,2.0,2,60,1.2963
125854,3.0,2,45,1.9394
294113,2.0,1,240,2.5556
130922,3.0,2,60,3.7
19009,2.0,1,30,3.2222
4359,2.0,2,180,2.5556
23387,2.0,2,30,2.72
33196,3.0,2,45,2
3313,4.0,2,30,1.9688
225166,1.0,1,120,3
2672,4.0,2,45,1.9545
294788,5.0,3,120,2.3333
281020,4.0,2,20,1.5
297864,4.0,2,60,2
39095,3.0,1,15,1
254394,1.0,1,30,1.8
4254,1.0,1,240,2.7692
354859,1.0,1,40,2
1551,2.0,2,45,1.4571
68387,2.0,2,60,2
180867,4.0,1,30,1.2778
13676,2.0,2,30,1.9259
105265,2.0,2,20,1.8
225800,2.0,1,240,2.6364
275777,4.0,1,150,2.6667
274056,2.0,1,120,2.6154
197528,4.0,2,75,2
11465,2.0,2,240,2.8333
131457,2.0,2,45,2.3
137958,2.0,2,0,3
131321,2.0,2,30,1.9
194229,4.0,2,45,2
317312,2.0,2,30,2
116860,6.0,4,30,1.4286
140594,7.0,3,30,1
4178,2.0,1,90,2.3
237800,3.0,2,45,2
10534,2.0,2,300,1.9333
7739,3.0,2,360,4.5625
39426,2.0,2,60,3
31926,2.0,2,30,2.0667
6813,2.0,2,120,2.963
244026,2.0,2,240,2.2857
177142,2.0,1,600,3
176070,1.0,1,45,2.7778
39278,2.0,1,240,2.75
172382,5.0,3,45,2.2
192346,4.0,2,30,1.75
35425,2.0,2,30,2.75
5752,2.0,2,360,3.9167
86919,2.0,2,180,2.9286
2025,6.0,2,30,1.7625
350072,2.0,2,30,3.6667
103752,2.0,2,30,2.2222
2773,5.0,2,30,1.8
206074,1.0,1,240,2.75
182409,1.0,1,0,3.4
188997,4.0,2,15,1
209283,4.0,2,15,1.5
285789,1.0,1,0,2.2857
7609,2.0,2,180,2.4286
294813,1.0,1,80,1.8
216224,3.0,1,60,2.7778
36659,1.0,1,45,1.5625
1420,2.0,2,20,1.129
219,3.0,3,30,2.0909
24803,2.0,2,3,1
136089,4.0,2,40,2.3333
352963,1.0,1,60,1.5
109143,4.0,2,45,1.6667
2452,4.0,1,20,1.1095
192924,5.0,3,30,1
64080,2.0,2,60,2.1333
127096,4.0,3,60,2.4
342542,6.0,3,20,1.6667
198670,2.0,2,60,2.5
344341,2.0,2,60,2
169102,2.0,1,120,3
169795,2.0,2,90,3.5385
208995,5.0,3,60,2
143509,3.0,2,20,1.1
150605,4.0,2,10,1.1429
141467,2.0,2,30,1.5
308500,2.0,2,30,1.5
291563,2.0,1,20,2
237384,6.0,2,120,2.5
147400,4.0,2,30,1.6667
565,3.0,3,60,2.3571
38400,2.0,1,30,3.2424
477,5.0,2,120,2.3077
292339,2.0,3,90,2
257957,4.0,2,15,1
174013,5.0,2,20,2
235252,4.0,2,20,1.5714
298678,3.0,2,80,2.75
35305,2.0,2,30,1.9091
10234,2.0,2,120,2.7895
7503,2.0,2,240,3.7143
93563,6.0,2,60,1.5385
171742,2.0,2,240,3.4
262806,2.0,2,20,1.5
2194,2.0,2,30,1.7727
195508,4.0,2,60,2
1620,4.0,4,120,2.6154
91943,2.0,2,120,4.3333
210428,2.0,2,0,3.6667
280107,4.0,2,20,1.6667
241760,6.0,2,20,1.5556
122599,5.0,3,90,2.6
344401,2.0,2,45,2
302417,4.0,2,15,1
283935,3.0,2,20,1.4
255702,4.0,2,30,1
220675,4.0,2,45,3.5
203710,2.0,2,15,1.2
55315,4.0,2,30,1.3043
301009,2.0,2,15,2
302887,2.0,2,30,2
249882,5.0,2,50,2
242879,5.0,1,90,2
127989,2.0,2,20,1.5
29376,2.0,2,0,2.7
2095,3.0,2,90,2.3333
27363,5.0,2,30,1.2308
177061,2.0,1,45,1.7143
315882,5.0,3,10,1
234451,4.0,1,45,1.3333
2366,4.0,2,30,1.8696
159011,4.0,3,180,2.3333
166210,4.0,2,15,1.3333
97655,4.0,2,45,2.1481
4016,2.0,2,600,3.1765
26620,2.0,2,240,3.4545
272889,4.0,3,60,1
34444,5.0,2,60,1.1429
11730,2.0,2,10,2.1818
1986,4.0,2,45,1.5161
179723,5.0,2,20,1.5
257962,6.0,3,20,1.25
2736,1.0,2,90,2.8824
151936,2.0,2,180,2.4286
145675,4.0,2,30,1.6
224108,4.0,2,80,3.6667
360951,3.0,2,45,2.25
29126,2.0,2,90,2.3889
39704,2.0,2,15,1.5714
273519,2.0,2,60,2
20586,2.0,1,120,2.5556
124548,4.0,2,45,1.8261
37931,2.0,1,20,1.2
309003,2.0,1,0,2.6667
11002,5.0,2,35,1.4762
183,2.0,2,15,1.8571
22297,2.0,2,480,3
307033,1.0,1,30,2
41054,6.0,4,20,1.25
362600,2.0,2,30,1.4
178958,4.0,2,45,1.5
33040,5.0,2,60,1.9592
251832,2.0,2,60,2
125675,4.0,2,60,1.9559
23329,4.0,2,20,1.9259
178835,2.0,2,50,1.7647
9117,2.0,2,360,2.9167
11278,2.0,1,240,3.6667
194400,4.0,2,120,2.8
2875,2.0,2,120,4.9167
152471,4.0,2,45,2.8
88246,2.0,2,240,3.2222
120547,2.0,2,180,2.2857
72200,2.0,1,180,2.25
99698,1.0,1,10,1.2222
178,2.0,2,15,1.7188
39067,2.0,2,120,2.1
341945,3.0,1,120,3.5714
187420,4.0,2,45,2.6364
120814,10.0,4,45,1.1429
49400,2.0,2,60,3
204755,4.0,2,45,1.7143
17557,4.0,2,20,1.1429
300407,4.0,2,30,2.3333
135732,2.0,2,180,3.1429
275213,3.0,2,40,2
264566,1.0,1,30,1.4
158589,5.0,2,240,3.8571
37345,5.0,3,45,2.0667
147168,4.0,2,20,2.2
134804,2.0,2,90,3.75
142903,4.0,2,80,2.0833
129309,2.0,2,30,1.4615
73361,2.0,1,240,2.5
192668,4.0,2,40,2.3333
296570,2.0,2,0,3
291431,4.0,2,30,1
351526,4.0,1,120,2.7273
7538,5.0,2,30,1.36
9439,4.0,2,30,1.5439
9150,2.0,1,120,3.0625
4671,4.0,2,120,2.65
23848,4.0,3,60,2.8776
312372,1.0,1,90,3
23258,2.0,2,30,1.9444
31336,2.0,2,30,3
324090,1.0,1,150,3.5714
296044,2.0,1,30,1.3
295483,1.0,1,90,2
207,6.0,3,15,1.1667
226006,2.0,2,40,1.6
169926,2.0,2,120,2.6667
13493,4.0,2,40,1.4783
23284,4.0,1,45,2.8421
115105,4.0,2,40,1.12
63011,2.0,2,30,1.75
2986,3.0,2,120,3.5333
231035,2.0,2,120,3
30022,2.0,2,120,2
252277,4.0,4,30,1.5
11708,2.0,2,360,3.5385
3594,1.0,1,60,2.15
8751,2.0,2,90,2.2727
128154,,2,0,3
42617,3.0,2,15,1.5
5491,3.0,2,20,1.125
60035,6.0,2,60,2.2222
205346,2.0,2,120,3.2
103883,4.0,2,60,1.8
148381,6.0,2,15,1.1875
171351,3.0,1,120,1.8
155203,8.0,3,60,1.25
232242,5.0,2,40,1.4286
4960,2.0,2,180,2.75
136240,2.0,2,20,1.5556
30287,4.0,3,40,2.0625
40830,4.0,2,40,1.9
34696,4.0,2,30,1.1923
40962,4.0,2,20,1.3571
296419,4.0,1,90,1.6667
140682,2.0,2,30,2.4667
290611,4.0,2,30,1
285792,3.0,2,90,3
151684,6.0,4,60,2
1578,5.0,2,90,2.3947
1381,4.0,2,45,1.9189
13978,2.0,2,480,3.4545
20528,4.0,2,20,1.1053
3576,1.0,1,120,2.6875
149618,4.0,2,120,3
257204,3.0,2,30,1.6667
174252,2.0,2,60,2
253318,5.0,3,90,0
6732,2.0,1,30,2.9444
7749,2.0,2,360,3.25
11030,2.0,1,60,2.3333
96765,2.0,2,20,2.8
28060,3.0,2,20,1.0833
267243,5.0,1,360,3
1367,3.0,2,30,1.7143
5990,2.0,2,300,2.5
9685,4.0,2,10,1.1176
146937,5.0,2,45,1.6
214879,6.0,3,10,1.6667
11581,4.0,4,40,2
311191,4.0,3,45,2
249677,2.0,1,45,2
11542,2.0,2,15,1.8889
350079,2.0,1,30,3
224013,4.0,2,25,2
266129,5.0,2,15,1
230040,2.0,2,300,2.875
131387,2.0,2,25,1.6667
197783,4.0,3,40,2
148209,6.0,3,45,1.1429
309600,1.0,1,20,2.4
79,2.0,2,180,3.0769
201307,5.0,2,40,1.5
203845,2.0,2,30,2
263312,2.0,1,60,2.5
25142,3.0,2,45,1.6
258287,3.0,2,45,2.5
137498,2.0,1,1200,3.0833
90274,2.0,2,60,2.7143
339214,4.0,2,20,1.1667
204504,2.0,2,20,1.8889
167,5.0,2,120,3.4286
308566,4.0,1,90,2.6667
77076,5.0,2,20,1.1739
148375,2.0,2,45,2.4545
35452,2.0,1,180,3.1579
127883,5.0,3,150,3.6
242616,4.0,1,30,1
7638,2.0,2,120,3.7857
2334,4.0,2,60,2.1538
217197,,2,0,4.8333
56342,5.0,2,60,1.625
243964,4.0,2,40,1.4444
176458,4.0,3,20,1.3
20906,2.0,2,60,2.5882
3794,3.0,1,60,1.7
146034,4.0,2,15,1.3846
244586,2.0,1,120,2
2427,2.0,2,60,1.75
354892,3.0,2,15,1.1667
1337,2.0,2,20,1.9
49392,2.0,2,60,2.6667
6721,2.0,2,180,3.125
26919,6.0,2,240,3.3793
4919,2.0,1,30,2.5455
206450,4.0,2,70,2
346950,4.0,2,25,1.2
24693,2.0,2,90,2.5789
270445,3.0,3,0,1
1387,4.0,2,60,1.4828
166888,5.0,2,60,2
222291,4.0,2,30,3
3063,2.0,2,45,2.2667
5488,2.0,2,360,3.2667
509,2.0,2,60,1.6216
131788,4.0,2,15,1.2727
20467,2.0,2,30,2.4444
5822,5.0,2,360,3.3571
225526,4.0,1,45,1.75
266592,2.0,2,30,1.2222
1218,4.0,2,15,1.1892
5239,2.0,2,300,2.8636
103830,2.0,2,45,3.5
176306,4.0,2,45,2
99976,2.0,2,30,1.8
4977,2.0,2,90,2.8333
7636,2.0,2,120,3.9
223454,3.0,3,60,2.6364
192762,3.0,2,60,3.2
687,2.0,2,60,2.5
337117,6.0,2,0,2
2965,2.0,2,30,2.3529
191901,4.0,2,30,1.5
319078,6.0,1,75,3
82702,4.0,3,30,1.4286
314125,5.0,2,120,3.7778
9577,2.0,2,120,2
297234,30.0,3,45,1
229244,4.0,2,35,2
21915,10.0,3,600,2.9231
279581,2.0,2,90,2.75
9782,4.0,2,60,1.625
128794,5.0,2,540,3.5
263085,2.0,1,180,2
134631,5.0,3,20,2.1818
158751,2.0,2,20,2.3333
6770,3.0,2,120,3.4
348973,2.0,1,180,2
325038,1.0,1,25,1.6667
6942,4.0,2,12000,4.1818
7752,4.0,2,720,4.3846
8944,2.0,1,45,1.5588
263736,2.0,1,60,2.2
25993,2.0,2,240,2.3846
201416,4.0,2,60,1.2857
2947,4.0,2,75,2.0682
25312,4.0,2,75,2.5
56604,2.0,2,30,2.7143
133,5.0,2,120,2.5455
665,4.0,2,10,1
147563,8.0,3,30,1.1429
702,4.0,2,120,2.0526
171950,8.0,3,20,1.1667
85633,2.0,2,60,3.6
67910,4.0,1,15,1.2258
217404,4.0,3,20,1.2
156062,4.0,2,45,2.1429
4500,2.0,2,120,2.5833
326985,2.0,1,480,2.5
295254,2.0,2,20,2
17073,2.0,2,30,2.125
1477,3.0,2,300,3.6667
525,4.0,3,45,1.75
745,,2,0,4.5
49399,2.0,2,60,2.6667
4141,2.0,2,30,1.5833
193240,2.0,1,90,2.5
321306,2.0,1,60,1
218491,2.0,2,0,3
27042,5.0,3,60,2.2667
207347,4.0,2,15,1.3333
273164,3.0,3,45,2
331573,3.0,2,30,1.4
107649,3.0,1,15,1
184477,2.0,2,30,2
10245,2.0,2,180,4.6667
311004,4.0,2,45,2
89880,2.0,1,60,2.8
88006,2.0,1,120,1.9
192345,8.0,4,15,1
89918,4.0,2,30,1.7917
454,4.0,3,30,1.2143
2546,3.0,2,60,1.4091
173074,2.0,1,20,1.2143
243940,2.0,2,60,2.1667
204281,2.0,2,30,1
38437,4.0,2,20,1
233969,6.0,4,120,3
39663,2.0,2,45,2
36366,1.0,1,30,3.3333
97093,4.0,2,30,1.8333
118732,4.0,3,150,2.7333
26372,2.0,2,120,2.7857
272597,5.0,3,15,1
26233,4.0,2,20,1.1429
169925,4.0,2,40,2
1924,6.0,3,45,2
15990,2.0,1,480,4
292487,2.0,2,20,1
228713,4.0,1,60,2
230966,2.0,2,60,2
148050,2.0,2,120,2.6667
230570,1.0,1,80,2.5
35457,2.0,2,120,3.2727
1246,1.0,1,300,2.7368
26305,4.0,2,120,3.4
197071,4.0,3,30,1
139390,1.0,1,0,2
154645,4.0,2,30,1.75
263421,4.0,1,60,2
203408,5.0,3,45,1.5
253512,6.0,3,35,1.6
231972,4.0,1,120,2.5
194777,4.0,2,120,2
32907,2.0,2,240,2.9
295571,2.0,2,90,1.5
31803,2.0,2,30,2.32
11283,3.0,3,180,3.2
286656,4.0,1,40,1
308354,4.0,1,30,1.4
271756,6.0,2,15,1
294810,2.0,2,30,2.6667
67339,,1,0,4.2727
6405,2.0,1,60,1.9
12957,6.0,2,120,3
17816,5.0,2,30,1.2333
172012,3.0,3,20,2.2
298459,5.0,2,45,2.1429
136279,1.0,1,20,1.3333
231644,2.0,2,30,1.3333
24122,3.0,2,60,2.7143
487,4.0,2,30,2.64
93138,6.0,3,30,1.6667
137912,3.0,2,40,1.8
64331,2.0,2,360,3.8333
347603,4.0,2,60,2
8307,31.0,3,360,2.0714
94949,1.0,1,15,1.5
342443,3.0,1,60,1.75
163040,8.0,3,30,1.3333
7278,2.0,2,180,4.1111
241,3.0,1,180,2.8947
3641,4.0,2,60,2.2
257273,3.0,2,30,1
180355,,2,30,1.25
225084,2.0,1,180,2.5
11514,1.0,2,120,2.1538
4125,2.0,2,60,2.4
309058,4.0,3,30,1
163319,2.0,2,240,4
13645,1.0,2,180,3.1
80044,2.0,2,360,2.5
8666,2.0,2,360,3.7895
41149,2.0,2,10,2.1111
149296,5.0,2,120,2.2857
122236,2.0,2,60,2.5217
70096,3.0,1,20,1
299939,4.0,2,60,2
285536,4.0,2,20,1.6667
26047,4.0,2,60,2.1143
193278,2.0,2,30,2
282530,4.0,2,20,1
7475,4.0,2,120,1.92
2277,6.0,3,90,1.4286
277901,4.0,2,90,2.375
270685,5.0,2,70,1.2
6847,2.0,2,360,2.9375
47125,4.0,2,60,1.8
235697,2.0,2,20,2.6
264242,2.0,2,15,1
285893,4.0,2,30,1.1667
140613,4.0,2,60,2.125
139,5.0,3,45,1.375
85332,2.0,2,75,2.375
18266,2.0,2,30,2.1875
92838,2.0,2,20,1.8333
53723,6.0,3,20,1.1429
36789,4.0,2,30,2
56641,,1,30,2.6667
2080,2.0,2,360,4.2143
254157,,2,0,2
57139,1.0,1,20,1.7
142645,4.0,2,15,1.6
139807,3.0,2,60,1.3333
17821,,0,0,3.3333
315291,1.0,1,90,2.3333
184800,4.0,2,45,1.9286
118452,3.0,2,45,2.1667
232732,2.0,2,50,3
287608,2.0,2,20,2.5
268221,2.0,2,120,2.3333
287174,3.0,2,60,2.5
344402,2.0,2,60,2
12269,2.0,2,240,3.4545
11988,3.0,3,120,3.2
227254,5.0,2,90,2
177844,2.0,1,60,2.1667
